,clauses,label
522,"c) Enregistrement des commandes

Une fois la commande passée, [NOM DU SITE]  en accusera réception en  adressant un email de confirmation de commande comprenant :

le récapitulatif de votre commande,

son numéro,

les présentes CGV.",3
523,Cet email sera envoyé à l’adresse email renseignée au moment de la commande.,3
524,"[NOM DU SITE] se réserve le droit de ne pas valider la commande pour tout motif légitime, notamment dans l’hypothèse où :

la commande ne serait pas conforme aux CGV ;

les quantités de produits commandées ne correspondraient pas à un usage normal d’un client agissant en tant que particulier;

l’une de des précédentes commandes n’aurait pas été intégralement payée à échéance ;

un litige relatif au paiement d’une des précédentes commandes serait en cours de traitement ;

plusieurs éléments graves et concordants feraient peser un soupçon de fraude sur la commande.",3
525,"d) Modalités de paiement

La commande est réglée par l'utilisation du service PayPal, auprès de qui l'utilisateur doit avoir un compte.",3
526,"Lors du paiement, ce sont les conditions générales d'utilisation de PayPal qui s'appliquent, accessibles à cette addresse : [addresse paypal].",3
527,[Nom du Site] se réserve le droit unilatéral et discrétionnaire de changer de prestataire de paiement pour  tout motif.,3
528,"Livraison

a) Généralités

Les produits sont livrés à l'adresse de livraison indiquée au cours du processus de commande, dans le délai indiqué sur la page de validation de la commande par l'utilisateur.",3
529,Le délai de livraison correspond au délai d’expédition indiqué du produit auquel s’ajoute le délai de traitement et d’acheminement.,3
530,"Lorsque plusieurs produits sont commandés en même temps et que ceux-ci ont des délais de livraison différents, le délai de livraison de la commande est basé sur le délai le plus éloigné.",3
531,"Conformément aux dispositions légales, en cas de retard de livraison, l'utilisateur  bénéficie de la possibilité de résoudre le contrat dans les conditions et modalités définies à l’article L - du Code de la consommation.",3
532,"Dans ce cas, si l'utilisateur a reçu le produit, après son annulation, [Nom de société] procédera au remboursement du produit et aux frais « aller » dans les conditions de l’Article L - du Code de la consommation.",3
533,"En tout état de cause, au moment où l'utilisateur (ou un tiers désigné par l'utilisateur) prend possession physiquement des produits commandés, les risques de perte ou d’endommagement des produits lui sont transférés.",3
534,"L'utilisateur pourra suivre l'acheminement du produit grâce à un numéro de commande et contacter [Nom de société] à l'adresse suivante :[addresse de contact] afin d'obtenir des informations complétmentaires


b) Rétractation 

Conformément aux articles L. - et suivants du Code de la Consommation, les utilisateurs disposent d'un délai de quatorze () jours ouvrés courant à compter du lendemain de la réception du dernier produit de commande pour exercer leur droit de rétractation sans avoir à justifier de motifs ni à payer de pénalités.",3
535,"Si le délai de quatorze () jours ouvrés expire un samedi, un dimanche ou un jour férié ou chômé, il est prorogé jusqu'au premier jour ouvrable suivant.",3
536,Le retour des produits se fait sous la responsabilité et aux frais de l'utilisateur.,3
537,Tout dommage subi par les produits à cette occasion est de nature à faire échec à l’exercice du droit de rétractation.,3
538,"Modalités d’exercice du droit de rétractation

Pour exercer le droit de rétraction, il doit être notifier à [Nom de la société] la décision de se rétracter de la commande dans le délai indiqué à l’article b).",3
539,"Cette notification doit être effectuée par écrit, en retournant, à l’adresse postale indiquée, le formulaire suivant complété et signé :


L'utilisateur s'engage à retourner à [Nom de société]  les produits faisant l’objet d’une rétractation dans les  jours calendaires suivants l’envoi de la notification de votre décision de vous rétracter.",3
540,Seuls les produits retournés dans un état permettant leur remise en vente par [Nom de société]  (ceci supposant qu’ils soient retournés dans leur emballage d’origine ou dans un emballage permettant une protection équivalente desdits produits au cours de leur transport retour) seront acceptés au titre de la rétractation et remboursés conformément aux CGV.,3
541,"En conséquence, les produits retournés incomplets, abîmés, endommagés ou salis ne seront pas repris au titre d’une rétractation.",3
542,"Exception

Conformément à l’article L- du Code de la Consommation, le droit de rétractation ne peut être exercé pour les biens confectionnés selon des spécifications ou nettement personnalisés.",3
543,"Garanties légales


[Nom de la société] est tenue des défauts de conformité des produits vendues au contrat dans les conditions de l'article L. - et suivants du Code de la consommation et des défauts cachés de la chose vendue dans les conditions prévues aux articles  et suivants du code civil.",3
544,"S’agissant de la garantie des vices cachés, le consommateur peut décider de mettre en œuvre cette garantie au sens de l’article  du code civil et, dans cette hypothèse, il peut choisir entre la résolution de la vente ou une réduction du prix de vente conformément à l’article  du code civil.",3
545,"Il est rappelé que le consommateur, dans le cadre de la garantie légale de conformité:

bénéficie d’un délai de deux ans à compter de la délivrance du bien pour agir ;

peut choisir entre la réparation ou le remplacement du produit, sous réserve des conditions de coût prévues par l’article L. - du code de la consommation ;

est dispensé de rapporter la preuve de l’existence du défaut :
               
si le produit est neuf : au cours des  mois suivant la réception du produit ;

si le produit est d'occasion (en ce inclus les biens identifiés comme étant des ""spécificités web déstockage"") : au cours des  mois suivant la réception du produit.",3
546,La garantie légale de conformité s’applique indépendamment de la garantie commerciale pouvant couvrir un produit.,3
547,"Pour bénéficier de la garantie légale de conformité ou de la garantie des vices cachés pour un produit directement vendu par [Nom de la société], l'utilisateur pourra contacter le Site à l'adresse suivante: [Adresse de contact]


Reproduction des dispositions légales


Article L- du Code de la Consommation 

Le vendeur est tenu de livrer un bien conforme au contrat et répond des défauts de conformité existants lors de la délivrance.",3
548,"Il répond également des défauts de conformité résultant de l'emballage, des instructions de montage ou de l'installation lorsque celle-ci a été mise à sa charge par le contrat ou a été réalisée sous sa responsabilité.",3
549,"Article L- du Code de la Consommation 

 Pour être conforme au contrat, le bien doit : 

) Etre propre à l’usage habituellement attendu d’un bien semblable et, le cas échéant :

Correspondre à la description donnée par le vendeur et posséder les qualités que celui-ci a présentées à l’acheteur sous forme d’échantillon ou de modèle ;

Présenter les qualités qu’un acheteur peut légitimement attendre eu égard aux déclarations publiques faites par le vendeur, par le producteur ou par son représentant, notamment dans la publicité ou l’étiquetage ;
) Ou présenter les caractéristiques définies d’un commun accord par les parties ou être propre à tout usage spécial recherché par l’acheteur, porté à la connaissance du vendeur et que ce dernier a accepté.",3
550,"Article L- du Code de la Consommation 

L’action résultant du défaut de conformité se prescrit par  ans à compter de la délivrance du bien.",3
551,"Article L- du Code de la Consommation

Lorsque l'acheteur demande au vendeur, pendant le cours de la garantie commerciale qui lui a été consentie lors de l'acquisition ou de la réparation d'un bien meuble, une remise en état couverte par la garantie, toute période d'immobilisation d'au moins sept jours vient s'ajouter à la durée de la garantie qui restait à courir.",3
552,"Cette période court à compter de la demande d'intervention de l'acheteur ou de la mise à disposition pour réparation du bien en cause, si cette mise à disposition est postérieure à la demande d'intervention.",3
553,"Article  du Code Civil 

Le vendeur est tenu de la garantie à raison des défauts cachés de la chose vendue qui la rendent impropre à l’usage auquel on la destine, ou qui diminuent tellement cet usage que l’acheteur ne l’aurait pas acquise, ou n’en aurait donné qu’un moindre prix, s’il les avait connus.",3
554,"Article  alinéa er du Code Civil 

L’action résultant des vices rédhibitoires doit être intentée par l’acheteur dans un délai de  ans à compter de la découverte du vice.",3
